AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,input
0.5205743313,0.4780731499,0.5516583323,0.4130559862,0.09883055090000001,0,0.38794884090000004,0.2724126577,0.4857828021,0.1112957448,0.1742438674,0.35229602460000004,0.4968646765,0,0.4932876527,0.5731186867,0.0259660222,0.2234463841,0.0197947919,0.5803079009000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0001.jpg
0.5364853144,0.5255494118,0.6335455775000001,0.4146911502,0.0999597535,1,0.4000974894,0.2455378473,0.49397102,0.07571693510000001,0.3455611169,0.1522803754,0.5462585092000001,0,0.3759507835,0.49034956100000004,0.13105644290000001,0.1938349456,0.0387629196,0.6918429136,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0002.jpg
0.4920377433,0.4898755252,0.6746069789,0.4803802669,0.1172403395,1,0.36056742070000003,0.1753456891,0.4878751338,0.1427986175,0.29762744900000004,0.2981676459,0.5254036188,0,0.4514378905,0.49034956100000004,0.019756276200000002,0.15479859710000002,0.0688487515,0.698009789,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0003.jpg
0.4523963928,0.4432352781,0.6214011312000001,0.3774582148,0.1023549289,0,0.3261379898,0.2360141426,0.4735839665,0.100849323,0.39402085540000004,0.3146769702,0.6330055594,0,0.48018690940000003,0.5731186867,0.0126282852,0.1807098687,0.060845878000000006,0.6907737255,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0004.jpg
0.5134921074000001,0.4912067056,0.6651692986000001,0.4475151598,0.10774851590000001,0,0.3083380759,0.19552631680000002,0.4864665568,0.06898356230000001,0.24016264080000002,0.3072932363,0.5221917033,0,0.3538839519,0.49034956100000004,0.08673325180000001,0.2562064826,0.103635639,0.6841955781,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0005.jpg
0.4449913204,0.4647625983,0.6018247008000001,0.4185112715,0.0963569432,0,0.35669940710000003,0.1906664073,0.4834032059,0.0600295439,0.21736302970000002,0.4105115831,0.5765781403,0,0.4853879809,0.49034956100000004,0.0797194764,0.1354458183,0.0740429386,0.4008435309,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0006.jpg
0.5505719185,0.4590255916,0.6298314333,0.5411285162,0.1240761653,0,0.29993069170000003,0.1181381494,0.4854265153,0.1380711645,0.2406332195,0.131600976,0.5231802464,0,0.30778518320000003,0.49034956100000004,0.0187757928,0.1135658622,0.1007358134,0.1782656759,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0007.jpg
0.46812191610000004,0.5136748552,0.5195910931000001,0.39378336070000003,0.0991614237,0,0.294842422,0.05682116,0.4765212238,0.068890281,0.2516036034,0.1351697594,0.5641341805,0,0.4091868997,0.49034956100000004,0.0112122409,0.127595529,0.060464970800000004,0.22847989200000002,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0008.jpg
0.4681115746,0.4622138441,0.5493491888,0.4604004323,0.1061274111,0,0.2588367462,0.2255402803,0.49025172,0.13014145200000002,0.20067119600000002,0.3066522181,0.5606157780000001,0,0.3152962923,0.49034956100000004,0.22997294370000002,0.1296968013,0.2411532104,0.2138245702,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0009.jpg
0.46476218100000005,0.5200979114000001,0.4588457942,0.478356123,0.09271924200000001,0,0.2917642593,0.20260579880000001,0.4861769676,0.0917816162,0.2518151402,0.141290307,0.5680941939,0,0.2898088992,0.49034956100000004,0.4113893509,0.2019533217,0.018545823200000002,0.24361619350000002,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/engaged/0010.jpg
