AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,input
0.3880249858,0.4135837257,0.30107614400000005,0.3397821784,0.1782801896,0.0,0.440882504,0.4495134652,0.4656182528,0.27429005500000003,0.2317032367,0.26475730540000003,0.6999346018,0.0,0.5958122015,0.5776416659,0.046769328400000004,0.1511708051,0.0345850475,0.45650351050000004,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0001.jpg
0.277127862,0.4155263603,0.0980407745,0.3191984594,0.1299635619,1.0,0.3017539084,0.8069697022000001,0.4675362706,0.09927964210000001,0.3385592103,0.6708943248,0.6567676663,0.0,0.3691805005,0.5205825567,0.0041574617,0.048006754400000004,0.0488222837,0.6768439412,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0002.jpg
0.6391674876,0.47086092830000004,0.25741687420000003,0.2988307476,0.2358430028,1.0,0.42044207450000004,0.245254457,0.4694019854,0.1973513365,0.363247484,0.43299523,0.5545368195,0.0,0.42139697070000004,0.4486753345,0.0276537761,0.2295251042,0.0426379256,0.6549777389,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0003.jpg
0.6349972486000001,0.4843153954,0.5025944114,0.2821888924,0.167602092,0.0,0.4758374691,0.15477009120000002,0.4693290889,0.09637494390000001,0.2791163325,0.4388465583,0.5725019574,0.0,0.48043310640000003,0.4518971443,0.0187112112,0.15947344900000002,0.23436500130000001,0.7651332021,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0004.jpg
0.6042874455,0.5500568151,0.3845819533,0.2525241971,0.27207395430000003,0.0,0.4826310277,0.0079930555,0.4674308896,0.1464455873,0.5370656848,0.381480068,0.6084198356,0.0,0.5038985610000001,0.44995808600000003,0.053443010900000004,0.14027151470000002,0.1000191793,0.7126259804,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0005.jpg
0.6919972897000001,0.5568688512000001,0.3723539114,0.26514044400000003,0.3135291636,0.0,0.47974592450000003,0.019882993800000002,0.46864610910000004,0.15933261810000002,0.4822133183,0.2721582949,0.6347189546,0.0,0.5144892931,0.5399023294,0.1837225854,0.3071600497,0.0728587881,0.8322847486,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0006.jpg
0.6167904735,0.5137341022,0.3354420066,0.31147935990000003,0.353654474,1.0,0.4966880381,0.0709906965,0.46558144690000003,0.219080776,0.5217215419,0.4073300362,0.6024498343,0.0,0.4921413362,0.44995808600000003,0.31659427290000003,0.2923011184,0.0993692875,0.6048991084,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0007.jpg
0.5517223477000001,0.519357264,0.1953484863,0.3387790322,0.2763875723,1.0,0.4671492279,0.0788344219,0.47169390320000004,0.1608158946,0.38897553090000003,0.5952788591,0.6306160092,1.0,0.6241653562,0.5532925129,0.13146220150000001,0.20987397430000002,0.1688229144,0.6810051203,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0008.jpg
0.5851255655,0.6022629738,0.485368371,0.3036592305,0.3605513871,1.0,0.4800471067,0.0982615948,0.4677017033,0.1865123659,0.31966841220000003,0.1880185604,0.5942395926,1.0,0.44405290480000004,0.542049408,0.0515270717,0.21938773990000002,0.1360933185,0.7277572155,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0009.jpg
0.4139374495,0.5493212938,0.22883544860000002,0.3433021009,0.2176396102,0.0,0.42583170530000003,0.1556676477,0.47167173030000004,0.20830252770000002,0.45256602760000003,0.45334857700000003,0.663570106,1.0,0.6005780697,0.5643677711,0.0377414674,0.15308634940000002,0.0690525323,0.5959938169,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0010.jpg
0.5028793216,0.5214736462,0.2763183117,0.3360218406,0.30102968220000004,1.0,0.4265978932,0.1306081861,0.4685663283,0.1909155995,0.4798209071,0.3738107681,0.5840371251,1.0,0.5660861135,0.5621469617,0.1082122996,0.4942831695,0.0677810088,0.6574661732,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0011.jpg
0.5834441185,0.6243075132,0.2455417514,0.3081083,0.3093433678,0.0,0.5069684386000001,0.0370669924,0.4677247107,0.1625010222,0.4226848185,0.2664697766,0.5876128078,1.0,0.5224049091,0.5528116226,0.4785104692,0.2513109148,0.036749389,0.6905930638000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0012.jpg
0.5821862221,0.4898364544,0.2994786203,0.34757387640000004,0.34794461730000004,0.0,0.3264164925,0.043036151700000004,0.4650655091,0.2344638407,0.5284731388,0.2571371794,0.6043980122,1.0,0.4678857625,0.5416792035,0.09018608930000001,0.2190406621,0.0676875338,0.2439602911,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0013.jpg
0.5115184188,0.5244189501000001,0.165429458,0.3760045469,0.3799237311,0.0,0.30324655770000003,0.048630960300000005,0.4658356309,0.158256799,0.38104584810000003,0.1359456033,0.6185108423,1.0,0.3610871136,0.5295215249,0.0716676936,0.23974098270000002,0.0960100889,0.22763039170000002,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0014.jpg
0.5273059011,0.5239169002,0.3021920025,0.401211977,0.2677179575,1.0,0.3601674736,0.07406942550000001,0.4658489823,0.2171683311,0.4781617522,0.519441247,0.6108534932,1.0,0.4220025539,0.5257351398,0.1991856545,0.3791942596,0.0826640725,0.0266573392,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0015.jpg
0.5669820309,0.5573980808,0.5116853118,0.3816138506,0.3407163918,0.0,0.355268687,0.23785308,0.47128754850000004,0.2747636735,0.4516462386,0.2974081337,0.5863311887,0.0,0.29139456150000004,0.5309541821,0.3323710561,0.19411398470000002,0.0892855003,0.4440502226,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0016.jpg
0.4434848726,0.5051265955,0.2612979412,0.34547162060000003,0.4905696809,0.0,0.40890401600000004,0.006069068800000001,0.465261966,0.1674506962,0.5828338265,0.2932572365,0.5829589367,0.0,0.34705862400000004,0.4487079084,0.43645474310000004,0.1952421367,0.048973802500000004,0.6768897772,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0017.jpg
0.5096660852,0.5193001628,0.5051749945,0.4048797488,0.1174780056,0.0,0.3029838502,0.26816996930000003,0.47226345540000003,0.055339884000000006,0.448571682,0.5287735462,0.5733565092,0.0,0.587176919,0.5607417226,0.0062633045000000005,0.2777131796,0.10362025350000001,0.5639050603,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/frustrated/0018.jpg
