AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,input
0.3666143417,0.4076439142,0.5787521005,0.3677581847,0.2118169963,1,0.2354317904,0.6412415504,0.4922894239,0.22813527290000002,0.6336596608,0.3240185976,0.6474888921,0,0.2379273623,0.5822986960000001,0.0027867216,0.2131705284,0.0638143867,0.0395903029,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0020.jpg
0.40132871270000003,0.467172116,0.4031662643,0.39854815600000004,0.17810949680000002,0,0.2911937833,0.19391278920000002,0.48532328010000003,0.20899987220000002,0.4090026021,0.1857594252,0.6199521422000001,0,0.2977617681,0.5822986960000001,0.021939279500000002,0.1171415821,0.0493895598,0.1413234621,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0021.jpg
0.2766837776,0.48450377580000004,0.4260565639,0.4192805886,0.13466906550000002,0,0.1955134124,0.0825887844,0.48121416570000003,0.1259551197,0.3686711788,0.42790952320000003,0.5505698919,0,0.31983268260000003,0.5822986960000001,0.0033237655,0.1560031772,0.11948673430000001,0.0498373099,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0032.jpg
0.2618803084,0.4413410425,0.5670840144,0.3625994027,0.1429536045,1,0.1874186099,0.0151557606,0.4776655138,0.163480401,0.4632746279,0.5688353181,0.5902042389000001,0,0.3755461574,0.5822986960000001,0.0263267979,0.1407989711,0.09986386450000001,0.0623381771,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0033.jpg
0.3607592583,0.4432533085,0.5257053971,0.36862018700000004,0.1378488988,1,0.28154650330000003,0.0907121003,0.4871064425,0.1248910949,0.510905385,0.400164634,0.5728465319,0,0.3251549602,0.5822986960000001,0.046208787700000004,0.2093727142,0.0789515749,0.0559195243,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0034.jpg
0.42922794820000004,0.4487756491,0.587524116,0.37018570300000003,0.141520381,0,0.2873178124,0.011280891500000001,0.4803269207,0.24632923310000002,0.5634402037,0.5156294107,0.6459646821,0,0.1900713295,0.5822986960000001,0.0032246294000000003,0.15454807880000002,0.0714778826,0.11696923520000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0035.jpg
0.3950960636,0.4525721669,0.5795061588,0.7466586828,0.2491711527,0,0.38620176910000004,0.3782977462,0.4958916306,0.3023278117,0.5644993186,0.6032203436,0.6061128378,0,0.1847174019,0.5684500337,0.0009995231,0.10389921070000001,0.1154123321,0.1379695535,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0036.jpg
0.31429675220000003,0.5151845813,0.5587408543,0.4594020545,0.2215573043,0,0.3598479927,0.27655011420000003,0.516166389,0.38149666790000003,0.3876484931,0.2996678352,0.528322041,1,0.2710031569,0.5684500337,0.1784738153,0.0802715123,0.0219505373,0.2667585015,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0037.jpg
0.3132873774,0.5644546747,0.3419549763,0.45840892200000005,0.41107884050000004,1,0.3287900388,0.4252234697,0.4848203361,0.3294709921,0.31927558780000004,0.4372743368,0.6297467947000001,0,0.3248919249,0.5684500337,0.2955816388,0.10914733260000001,0.0540669151,0.048286885,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0038.jpg
0.5439114571,0.5314367414,0.5619530678,0.23390682040000002,0.4094825983,0,0.35612368580000003,0.043710541000000006,0.49656125900000003,0.46729078890000003,0.5797693133,0.5056222677000001,0.6785600185,0,0.3506127,0.5822986960000001,0.06990202520000001,0.1521797329,0.0645952076,0.8176902533,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0039.jpg
0.4165045321,0.5146088004,0.4275639057,0.3176109493,0.3353729248,1,0.4449870884,0.017231758700000002,0.4757859111,0.16129732130000002,0.3960908949,0.2853563726,0.5334946513000001,0,0.1981626302,0.5832594037000001,0.0990042686,0.3267489076,0.051282707600000005,0.5103986263,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0040.jpg
0.514962256,0.5676676631,0.6221618056,0.3098607659,0.2296014577,0,0.42028597,0.0221253466,0.4757593572,0.1271646917,0.3964690864,0.18639189,0.6264864802,0,0.1904322058,0.5652694702000001,0.2081116587,0.37133488060000003,0.1742355078,0.5845852494,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0041.jpg
0.4948656261,0.5128871202,0.5521116257,0.3453496099,0.24386857450000002,1,0.37752911450000004,0.2086446434,0.47457975150000004,0.1182594448,0.1896316409,0.33893817660000003,0.6472560763,0,0.2955264747,0.5659564734,0.1956596971,0.2374322265,0.0164539013,0.4214168191,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0042.jpg
